utc,Location,Latitude,Longitude,PM2.5 (min),PM10 (min),Total (min),PM2.5 (max),PM10 (max),Total (max),PM2.5 (avg),PM10 (avg),Total (avg)
2021-11-14 00:00:00+00:00,Edinburgh,55.948612,-3.200833,6.0,9.0,15.0,10.0,14.0,24.0,9.4,12.95,22.35
2021-11-15 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,5.0,7.0,12.0,3.9166666666666665,6.0,9.916666666666666
2021-11-16 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,3.0,7.0,10.0,3.0,6.434782608695652,9.434782608695652
2021-11-17 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,7.0,10.0,5.0,9.0,14.0,3.5714285714285716,7.571428571428571,11.142857142857142
2021-11-18 00:00:00+00:00,Edinburgh,55.948612,-3.200833,1.0,3.0,4.0,4.0,8.0,12.0,2.5,4.9,7.4
2021-11-19 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,3.0,6.0,9.0,2.75,5.333333333333333,8.083333333333334
2021-11-20 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,3.0,5.0,3.0,5.0,8.0,2.125,3.9166666666666665,6.041666666666667
2021-11-21 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,3.0,6.0,9.0,2.9166666666666665,5.0,7.916666666666667
2021-11-22 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,3.0,5.0,8.0,2.4583333333333335,4.583333333333333,7.041666666666667
2021-11-23 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,2.0,5.0,7.0,2.0,4.333333333333333,6.333333333333333
2021-11-24 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,4.0,8.0,12.0,2.5833333333333335,5.666666666666667,8.25
2021-11-25 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,7.0,11.0,5.0,10.0,15.0,4.266666666666667,8.333333333333334,12.6
2021-11-26 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,4.0,9.0,13.0,3.0,6.416666666666667,9.416666666666666
2021-11-27 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,4.0,10.0,14.0,3.375,7.833333333333333,11.208333333333334
2021-11-28 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,4.0,9.0,13.0,3.2916666666666665,6.458333333333333,9.75
2021-11-29 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,5.0,7.0,3.0,6.0,9.0,2.875,5.416666666666667,8.291666666666666
2021-11-30 00:00:00+00:00,Edinburgh,55.948612,-3.200833,1.0,2.0,3.0,2.0,4.0,6.0,1.2916666666666667,2.7083333333333335,4.0
2021-12-01 00:00:00+00:00,Edinburgh,55.948612,-3.200833,1.0,2.0,3.0,2.0,6.0,8.0,1.3333333333333333,3.25,4.583333333333333
2021-12-02 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,6.0,9.0,4.0,10.0,14.0,3.5,8.083333333333334,11.583333333333334
2021-12-03 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,4.0,9.0,13.0,3.2083333333333335,7.166666666666667,10.375
2021-12-04 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,3.0,7.0,10.0,2.7916666666666665,5.541666666666667,8.333333333333334
2021-12-05 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,6.0,10.0,16.0,3.0,5.708333333333333,8.708333333333334
2021-12-06 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,6.0,11.0,17.0,5.208333333333333,8.958333333333334,14.166666666666666
2021-12-07 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,4.0,6.0,3.0,5.0,8.0,2.3157894736842106,4.315789473684211,6.631578947368421
2021-12-08 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,4.0,7.0,11.0,3.375,5.666666666666667,9.041666666666666
2021-12-09 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,6.0,9.0,4.0,7.0,11.0,3.5416666666666665,6.083333333333333,9.625
2021-12-10 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,3.0,6.0,9.0,3.0,5.833333333333333,8.833333333333334
2021-12-11 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,6.0,9.0,4.0,7.0,11.0,3.611111111111111,6.722222222222222,10.333333333333334
2021-12-12 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,7.0,11.0,6.0,10.0,16.0,4.473684210526316,7.947368421052632,12.421052631578947
2021-12-13 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,5.0,8.0,13.0,3.5,6.708333333333333,10.208333333333334
2021-12-14 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,4.0,9.0,13.0,3.4583333333333335,6.958333333333333,10.416666666666666
2021-12-15 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,3.0,5.0,3.0,5.0,8.0,2.6956521739130435,4.260869565217392,6.956521739130435
2021-12-16 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,3.0,5.0,4.0,6.0,10.0,2.5652173913043477,4.0,6.565217391304348
2021-12-17 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,6.0,10.0,10.0,13.0,23.0,6.0,8.565217391304348,14.565217391304348
2021-12-18 00:00:00+00:00,Edinburgh,55.948612,-3.200833,10.0,11.0,21.0,11.0,14.0,25.0,10.791666666666666,13.291666666666666,24.083333333333332
2021-12-19 00:00:00+00:00,Edinburgh,55.948612,-3.200833,5.0,6.0,11.0,9.0,11.0,20.0,7.833333333333333,9.25,17.083333333333332
2021-12-20 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,5.0,7.0,12.0,4.666666666666667,6.208333333333333,10.875
2021-12-21 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,4.0,7.0,6.0,7.0,13.0,3.9545454545454546,5.363636363636363,9.318181818181818
2021-12-22 00:00:00+00:00,Edinburgh,55.948612,-3.200833,6.0,8.0,14.0,18.0,21.0,39.0,10.91304347826087,13.217391304347826,24.130434782608695
2021-12-23 00:00:00+00:00,Edinburgh,55.948612,-3.200833,7.0,8.0,15.0,19.0,22.0,41.0,14.869565217391305,17.043478260869566,31.91304347826087
2021-12-24 00:00:00+00:00,Edinburgh,55.948612,-3.200833,2.0,3.0,5.0,6.0,7.0,13.0,3.0,4.708333333333333,7.708333333333333
2021-12-25 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,7.0,10.0,4.0,10.0,14.0,3.6956521739130435,8.91304347826087,12.608695652173912
2021-12-26 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,9.0,13.0,5.0,13.0,18.0,4.608695652173913,11.173913043478262,15.782608695652174
2021-12-27 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,4.0,8.0,5.0,8.0,13.0,4.125,5.5,9.625
2021-12-28 00:00:00+00:00,Edinburgh,55.948612,-3.200833,4.0,5.0,9.0,7.0,9.0,16.0,5.125,6.833333333333333,11.958333333333334
2021-12-29 00:00:00+00:00,Edinburgh,55.948612,-3.200833,6.0,7.0,13.0,7.0,10.0,16.0,6.125,8.166666666666666,14.291666666666666
2021-12-30 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,7.0,11.0,18.0,5.5,9.25,14.75
2021-12-31 00:00:00+00:00,Edinburgh,55.948612,-3.200833,3.0,5.0,8.0,3.0,5.0,8.0,3.0,5.0,8.0
